ticker,factor,raw,adj
212560,0.6672072072072072,5550.0,3703.0
214270,5.0,1695.0,8475.0
214370,0.16,85700.0,13712.0
215090,6.037593984962406,1995.0,12045.0
215200,0.20007017543859648,57000.0,11404.0
215380,2.5428571428571427,2275.0,5785.0
215480,5.003821656050955,1570.0,7856.0
215600,0.641090909090909,93500.0,59942.0
215790,4.038481012658228,1975.0,7976.0
216050,0.6281481481481481,22950.0,14416.0
217190,0.6667706708268331,3205.0,2137.0
217480,1.199251700680272,14700.0,17629.0
217730,0.65208,12500.0,8151.0
217820,0.48895774647887325,17750.0,8679.0
219550,25.032258064516128,1860.0,46560.0
220100,0.5195108695652174,18400.0,9559.0
222980,0.5004580152671756,13100.0,6556.0
223310,105.46635514018692,1070.0,112849.0
224060,110.52168949771689,876.0,96817.0
225190,0.18016528925619835,18150.0,3270.0
225570,5.0,2385.0,11925.0
225590,5.0,1945.0,9725.0
226340,4.927318295739348,1995.0,9830.0
227950,5.166666666666667,1980.0,10230.0
230240,5.189473684210526,1995.0,10353.0
234300,0.6758407079646017,11300.0,7637.0
238120,0.25012048192771086,12450.0,3114.0
238490,0.5009185803757829,23950.0,11997.0
241520,0.6700743494423792,5380.0,3605.0
241690,0.5056198347107438,12100.0,6118.0
241710,0.5,65000.0,32500.0
241820,5.955043227665706,17350.0,103320.0
243070,0.571875,89600.0,51240.0
243840,0.2,23500.0,4700.0
246690,1.334090909090909,3080.0,4109.0
251370,0.5,40250.0,20125.0
251630,0.5,47450.0,23725.0
252500,2.502155172413793,2320.0,5805.0
256630,5.586666666666667,1950.0,10894.0
256940,0.3333093525179856,13900.0,4633.0
258790,5.050632911392405,1975.0,9975.0
259630,0.504144578313253,20750.0,10461.0
260930,0.5240764331210191,39250.0,20570.0
261200,5.034170854271356,1990.0,10018.0
263600,0.5,17800.0,8900.0
263750,0.2,247600.0,49520.0
263810,0.2852731591448931,21050.0,6005.0
263860,0.5143650793650794,12600.0,6481.0
263920,3.1874592833876223,6140.0,19571.0
264450,0.33365200764818354,26150.0,8725.0
265560,0.5,17800.0,8900.0
270520,3.1321695760598502,2005.0,6280.0
272290,0.45987134502923976,85500.0,39319.0
277410,11.315068493150685,2190.0,24780.0
900070,2.0,1130.0,2260.0
