date,ticker,name,grp,y,sret60,r
20181029,144620,코오롱머티리얼,폐지,2018,,31.59777777777777
20200320,145990,삼양사,생존,2020,-34.18792354700447,49.44240663900415
20200324,145990,삼양사,생존,2020,-33.42313602547197,35.48666666666667
20200325,145990,삼양사,생존,2020,-30.112642572854156,22.51337979094077
20180703,152330,코리아오토글라스,폐지,2018,,0.07523012552302144
20190715,152330,코리아오토글라스,폐지,2019,,-0.8799999999999999
20200313,161390,한국타이어앤테크놀로지,생존,2020,-26.652207005020706,6.76285714285714
20240813,192820,코스맥스,생존,2024,-11.60110733626317,6.499194630872476
20231020,195870,해성디에스,생존,2023,-15.764270471458323,9.604033613445386
20200319,207940,삼성바이오로직스,생존,2020,-32.47763503037484,47.20814428646467
20181030,210540,디와이파워,생존,2018,-21.70411781731488,21.00141592920354
20200313,213500,한솔제지,생존,2020,-24.024363989812585,15.3237037037037
20200327,213500,한솔제지,생존,2020,-27.627255122727224,43.433304721030034
20200319,214320,이노션,생존,2020,,40.87251141552512
20190806,214330,금호에이치티,생존,2019,-14.630988017772637,9.969593289273007
20190807,214330,금호에이치티,생존,2019,-13.938946758093174,17.163307685000476
20190812,214330,금호에이치티,생존,2019,-10.113017582520984,5.880454961201424
20181022,214420,토니모리,생존,2018,-13.641327616475353,10.701188118811892
20181026,214420,토니모리,생존,2018,-22.976614349543514,68.82623052959502
20181029,214420,토니모리,생존,2018,-30.736110744750256,89.06353577871317
20181030,214420,토니모리,생존,2018,-27.8434378378221,71.60353289385172
20260715,217590,티엠씨,생존,2026,-27.437098628002612,14.569342105263164
20220128,226320,잇츠한불,생존,2022,-27.415363705965966,54.17714285714286
20181025,227840,현대코퍼레이션홀딩스,생존,2018,,-12.585263157894742
20181026,227840,현대코퍼레이션홀딩스,생존,2018,,-3.4298525073746284
20200316,249420,일동제약,생존,2020,-20.360929530811774,20.688627450980384
20221012,251270,넷마블,생존,2022,,8.794311926605493
20181101,267260,HD현대일렉트릭,생존,2018,-24.613326274479107,21.619225766491173
20181102,267260,HD현대일렉트릭,생존,2018,-19.902699153476455,17.558156184381563
20181107,267260,HD현대일렉트릭,생존,2018,-24.068754743407876,32.13015194523293
20181108,267260,HD현대일렉트릭,생존,2018,-22.287246977959835,25.779731543624155
20181109,267260,HD현대일렉트릭,생존,2018,-22.364770911735974,19.691239376401263
20220127,267260,HD현대일렉트릭,생존,2022,-23.918136821092695,29.194213836477992
20231026,267270,HD건설기계,생존,2023,-11.918915590910848,4.761521068859201
20231027,267270,HD건설기계,생존,2023,-12.4665159964926,9.498308026030369
20200320,267850,아시아나IDT,생존,2020,-38.29466438114289,91.4337605563835
20200401,267850,아시아나IDT,생존,2020,-21.551299284515874,32.22279847656896
20180816,271560,오리온,생존,2018,-11.077448203615486,-0.8516981132075526
20200318,271980,제일약품,생존,2020,-24.17750582570493,37.46864864864865
20200319,271980,제일약품,생존,2020,-32.47763503037484,66.8579746835443
20200320,271980,제일약품,생존,2020,-27.102524662978823,57.625970149253725
20200327,271980,제일약품,생존,2020,-17.090950469187987,26.304466019417486
20200319,280360,롯데웰푸드,생존,2020,-37.17318348618757,19.819999999999997
20200323,280360,롯데웰푸드,생존,2020,-37.185334259354676,27.220435255712744
20200324,280360,롯데웰푸드,생존,2020,-33.42313602547197,15.689918699186993
20200401,280360,롯데웰푸드,생존,2020,-14.453392791199743,14.70785046728971
20181030,281820,케이씨텍,생존,2018,-16.246385933803285,-4.435555555555556
20181029,285130,SK케미칼,생존,2018,-17.603584526076947,37.148112865648464
20200313,286940,롯데이노베이트,생존,2020,-25.82533110306648,16.427692307692315
20200319,286940,롯데이노베이트,생존,2020,-43.16809889421591,61.17128205128205
20200319,293480,하나제약,생존,2020,-32.47763503037484,58.031002628614345
20200323,293480,하나제약,생존,2020,-28.827410877789983,32.457684375407915
20220121,294870,IPARK현대산업개발,생존,2022,-12.034515882624213,13.352394366197176
20200313,298020,효성티앤씨,생존,2020,-37.052080684410505,2.6287719298245724
20200316,298020,효성티앤씨,생존,2020,-39.00246229875921,17.52796019900497
20200317,298020,효성티앤씨,생존,2020,-40.953262321069204,10.334953271028038
20200319,298020,효성티앤씨,생존,2020,-51.92734120917274,50.905714285714275
20241203,298020,효성티앤씨,생존,2024,-13.090144775770218,7.052432432432434
20200313,298050,HS효성첨단소재,생존,2020,-22.26160970383949,3.3140828402366793
20200319,298050,HS효성첨단소재,생존,2020,-36.91130102037679,59.36366812227073
20200320,298050,HS효성첨단소재,생존,2020,-32.5532308362556,68.02748299319728
20200325,298050,HS효성첨단소재,생존,2020,-28.665848360068992,33.77229681978799
20200326,298050,HS효성첨단소재,생존,2020,-27.038660430082768,17.097777777777782
20200320,298690,에어부산,생존,2020,-42.4601889756378,72.39083050463904
20200313,306200,세아제강,생존,2020,-33.939580739604466,6.551305449936632
20200318,306200,세아제강,생존,2020,-39.671187255814786,20.139018404907976
20200325,306200,세아제강,생존,2020,-40.98329566342135,19.250107526881724
20220620,317400,자이에스앤디,생존,2022,-25.78921226069234,-3.615064935064934
20220622,353200,대덕전자,생존,2022,-26.133432309019376,15.5474193548387
20220623,363280,티와이홀딩스,생존,2022,-24.175013040921378,-4.071489361702127
20221012,377190,디앤디플랫폼리츠,생존,2022,-13.6874729616209,-8.100821114369502
20221013,400760,NH올원리츠,생존,2022,-16.622521578354352,-13.817045585689554
20221018,400760,NH올원리츠,생존,2022,-17.201034870145737,-2.7112499999999953
20221019,400760,NH올원리츠,생존,2022,-17.47679639208092,2.4090681593677923
20221020,400760,NH올원리츠,생존,2022,-18.770923845182608,6.725686546463242
20221021,400760,NH올원리츠,생존,2022,-20.256601140945843,7.669247988807285
20221024,400760,NH올원리츠,생존,2022,-19.26694783076947,5.512094313453545
20260729,489790,한화비전,생존,2026,,62.65317535545023
20260730,489790,한화비전,생존,2026,,25.277071339173965
