ticker,market,per,pbr,pcr,upjong_per,ev_ebitda,eps,bps,div_yield
232140,KOSDAQ,31.29,2.53,23.68,8.76,33.5,380.0,4702.0,12.0
232680,KOSDAQ,26.0,2.47,14.73,8.76,24.72,354.0,3731.0,2.17
232830,KOSDAQ,,3.72,3.76,27.17,36.59,-259.0,934.0,12.0
234030,KOSDAQ,16.22,1.73,-26.43,8.76,16.4,178.0,1670.0,12.0
234080,KOSPI,6.67,0.75,4.28,35.58,4.15,1643.0,14644.0,5.02
234100,KOSDAQ,15.73,0.21,4.1,8.13,-7.94,173.0,12902.0,0.0
234300,KOSDAQ,,0.81,19.39,27.17,6.1,-57.0,3498.0,4.91
234340,KOSDAQ,17.09,1.41,3.99,27.17,-0.8,1077.0,13026.0,1.2
234690,KOSDAQ,30.06,1.46,28.72,35.58,10.22,308.0,6357.0,1.51
234920,KOSDAQ,,3.57,-10.59,,-33.99,-134.0,1488.0,12.0
235980,KOSDAQ,,2.39,-7.04,35.58,-4.3,-413.0,1152.0,12.0
236200,KOSDAQ,7.01,1.19,9.96,63.01,6.28,7336.0,43096.0,0.0
236810,KOSDAQ,,1.37,-2.78,9.01,-3.64,-74.0,1224.0,12.0
237690,KOSDAQ,24.31,3.0,131.34,35.58,22.11,3718.0,30152.0,0.55
237750,KOSDAQ,,0.7,19.47,45.96,45.89,-4580.0,4775.0,3.0
237820,KOSDAQ,7.06,0.33,4.21,9.01,-3.24,322.0,6919.0,8.37
237880,KOSDAQ,7.43,0.82,16.52,27.72,4.22,1630.0,14822.0,2.06
238090,KOSDAQ,15.1,0.54,6.3,18.18,5.3,130.0,3620.0,12.0
238120,KOSDAQ,9.38,1.1,12.08,,14.08,323.0,2766.0,0.0
238200,KOSDAQ,11.81,0.45,5.53,,7.87,226.0,5982.0,12.0
238490,KOSDAQ,,0.45,-1.73,8.56,-5.7,-1242.0,4909.0,12.0
239340,KOSDAQ,,1.03,-1.45,5.13,2.58,-214.0,491.0,0.0
239610,KOSDAQ,,0.34,-4.0,,-0.22,-2068.0,15363.0,12.0
239890,KOSDAQ,11.88,0.63,4.18,8.56,4.89,293.0,5557.0,5.75
240550,KOSDAQ,7.14,0.86,9.39,,4.8,773.0,6426.0,12.0
240600,KOSDAQ,,0.24,-1.81,,-2.06,-662.0,4546.0,0.0
240810,KOSDAQ,33.86,5.41,37.42,8.76,49.15,3526.0,22064.0,0.17
241520,KOSDAQ,8.08,1.47,-18.17,13.18,10.46,967.0,5333.0,0.51
241560,KOSPI,11.43,0.72,4.86,65.43,5.4,5197.0,82108.0,2.86
241590,KOSPI,,0.38,1.29,7.14,5.92,-506.0,7392.0,1.78
241690,KOSDAQ,,0.43,262.08,8.13,14.79,-5.0,5936.0,0.67
241710,KOSDAQ,22.82,5.32,26.47,27.72,15.46,5976.0,25638.0,0.27
241770,KOSDAQ,25.74,1.78,24.27,8.76,12.91,1474.0,21315.0,0.92
241790,KOSDAQ,45.08,0.54,3.66,8.76,3.71,141.0,11800.0,1.1
241820,KOSDAQ,,6.19,-1.01,,-0.97,-16917.0,976.0,0.0
241840,KOSDAQ,,0.45,-11.21,,-2.39,-492.0,5159.0,12.0
242040,KOSDAQ,331.15,2.56,10.44,27.17,24.37,9.0,1197.0,12.0
243070,KOSDAQ,12.8,0.64,5.36,35.58,4.87,1575.0,31614.0,4.57
243840,KOSDAQ,13.24,0.71,4.94,,7.91,431.0,8058.0,12.0
244460,KOSDAQ,,,-1.34,35.58,-4.48,-868.0,-87.0,12.0
245620,KOSDAQ,0.95,7.23,4.89,,-181.85,784.0,102.0,0.0
246250,KOSDAQ,,5.13,-13.77,35.58,-10.0,-354.0,384.0,12.0
246690,KOSDAQ,5.76,0.53,189.34,13.18,5.78,379.0,4130.0,1.38
246710,KOSDAQ,,5.01,-10.51,,-31.86,-675.0,445.0,0.0
246720,KOSDAQ,,5.69,-25.63,,-48.45,-261.0,1067.0,12.0
246960,KOSDAQ,,3.2,-72.11,,-292.51,-100.0,709.0,12.0
247540,KOSDAQ,232.82,5.67,47.42,,61.33,447.0,18351.0,0.1
247660,KOSDAQ,20.42,0.89,61.77,10601.2,-18.78,195.0,4473.0,0.0
248070,KOSPI,63.77,1.22,12.07,63.01,9.65,199.0,10441.0,0.59
248170,KOSPI,4.1,0.38,1.79,37.22,1.89,5588.0,60363.0,0.87
249420,KOSPI,10.4,1.76,22.57,35.58,12.88,1387.0,8187.0,1.39
250000,KOSDAQ,,0.47,4.82,6.9,2.06,-293.0,12336.0,6.96
250060,KOSDAQ,,2.94,-37.04,30.03,-22.81,-50.0,1022.0,12.0
250930,KOSDAQ,3.49,0.55,332.6,8.56,17.55,398.0,2542.0,0.0
251120,KOSDAQ,11.7,1.01,10.3,,2.98,737.0,8551.0,12.0
251270,KOSPI,7.27,0.46,8.69,11.08,7.39,4695.0,74517.0,2.57
251370,KOSDAQ,,0.63,6.77,10601.2,7.61,-231.0,11266.0,0.0
251630,KOSDAQ,,0.52,-4.6,65.43,-6.69,-467.0,6393.0,2.99
251970,KOSDAQ,17.5,2.39,12.43,14.41,9.41,3503.0,25690.0,0.73
252500,KOSDAQ,,0.5,11.25,27.72,-3.68,-61.0,4619.0,2.18
252990,KOSDAQ,33.01,5.11,50.37,8.76,45.8,503.0,3247.0,12.0
253450,KOSDAQ,20.73,0.83,-66.05,,3.64,1040.0,25900.0,12.0
253590,KOSDAQ,32.37,3.87,140.72,8.76,80.0,371.0,3100.0,0.83
253840,KOSDAQ,,1.02,-5.21,,-3.02,-1374.0,4469.0,12.0
254120,KOSDAQ,,1.25,-32.24,63.01,-9.22,-146.0,776.0,0.0
254490,KOSDAQ,4.36,1.41,-8.04,8.76,12.75,3412.0,10552.0,12.0
255220,KOSDAQ,,1.1,-4.26,2.96,27.04,-140.0,1012.0,0.0
255440,KOSDAQ,2.28,0.46,-7.02,8.56,-15.73,2853.0,14042.0,12.0
256150,KOSDAQ,8.93,0.64,19.53,10.84,7.0,551.0,7716.0,5.08
256630,KOSDAQ,,0.75,5.78,8.56,4.22,-442.0,5853.0,1.14
256840,KOSDAQ,,0.86,27.11,,9.29,-69.0,3315.0,2.46
256940,KOSDAQ,,1.9,-7.8,20.76,30.53,-617.0,3116.0,12.0
257370,KOSDAQ,,1.08,-57.35,,-13.31,-563.0,1758.0,12.0
257720,KOSDAQ,12.69,4.06,2421.48,13.94,13.14,3368.0,10525.0,0.72
258610,KOSDAQ,75.67,0.89,7.75,18.18,33.3,16.0,1336.0,12.0
258790,KOSDAQ,4.97,1.72,12.03,30.03,10.63,1214.0,3521.0,0.0
258830,KOSDAQ,34.37,1.2,10.19,,14.22,12.0,343.0,12.0
259630,KOSDAQ,4.39,0.96,1.84,,3.03,2131.0,9748.0,2.14
260660,KOSDAQ,,0.49,3.77,35.58,11.1,-186.0,5053.0,3.05
260930,KOSDAQ,,0.31,-5.58,27.72,60.15,-748.0,7715.0,4.62
260970,KOSDAQ,6.65,1.71,7.07,37.22,4.69,8380.0,32500.0,3.21
261200,KOSDAQ,28.77,0.7,-4.19,,-37.21,89.0,3660.0,12.0
261520,KOSDAQ,,1.09,-4.2,27.17,-6.41,-734.0,4425.0,12.0
261780,KOSDAQ,,10.95,-9.81,35.58,-7.36,-536.0,368.0,0.0
262260,KOSDAQ,,1.09,2.6,63.01,430.39,-584.0,4042.0,1.14
262840,KOSDAQ,3.55,0.49,3.12,27.17,10.84,762.0,5558.0,5.18
263020,KOSDAQ,3.94,0.5,10.93,7.14,1.91,793.0,6253.0,3.21
263050,KOSDAQ,,3.36,-2.51,,-3.0,-555.0,286.0,12.0
263600,KOSDAQ,2.23,0.46,3.63,18.18,8.12,1579.0,7585.0,12.0
263690,KOSDAQ,4.51,0.54,4.76,,4.31,1084.0,9001.0,3.64
263700,KOSDAQ,,0.57,38.5,,151.81,-376.0,3439.0,12.0
263720,KOSDAQ,8.92,0.89,5.89,11.75,1.33,794.0,7958.0,0.0
263750,KOSDAQ,8.22,2.03,93.28,11.08,202.55,4227.0,17153.0,0.0
263770,KOSDAQ,10.35,0.46,7.02,22.68,2.22,159.0,3572.0,3.64
263800,KOSDAQ,20.46,2.2,-45.98,27.17,13.66,237.0,2204.0,12.0
263810,KOSDAQ,20.04,0.76,11.13,63.01,9.24,129.0,3417.0,12.0
263860,KOSDAQ,17.27,2.65,29.62,30.03,17.38,1140.0,7433.0,1.52
263920,KOSDAQ,9.78,0.68,6.28,14.41,6.28,325.0,4645.0,6.3
264450,KOSDAQ,4.67,0.73,6.24,31.78,2.65,2208.0,14040.0,4.56
264660,KOSDAQ,6.34,0.83,8.46,8.76,2.97,2045.0,15594.0,4.24
264850,KOSDAQ,41.36,3.08,32.88,63.01,25.27,135.0,1816.0,0.89
264900,KOSPI,10.38,0.44,5.01,37.22,3.05,769.0,18006.0,3.51
26490K,KOSPI,10.38,0.44,5.01,37.22,3.05,769.0,18006.0,3.51
265520,KOSDAQ,5.41,0.74,8.33,8.56,5.21,3432.0,25233.0,1.83
265560,KOSDAQ,2.36,0.65,2.16,8.13,2.08,2714.0,9815.0,2.03
265740,KOSDAQ,8.89,1.68,94.58,27.72,8.83,753.0,3992.0,0.9
267250,KOSPI,6.23,1.25,2.31,11.9,2.77,34618.0,173040.0,1.86
267260,KOSPI,29.96,11.28,26.56,45.96,23.18,23602.0,62651.0,1.0
267290,KOSPI,3.48,0.26,2.29,5.46,-2.06,6290.0,83764.0,4.0
267320,KOSDAQ,,1.39,15.29,,-20.45,-94.0,1584.0,12.0
267790,KOSDAQ,3.09,0.54,4.32,7.14,1.73,1025.0,5837.0,2.37
267850,KOSPI,7.21,0.57,13.42,27.17,-0.16,1262.0,15889.0,5.49
267980,KOSDAQ,3.95,0.38,5.18,37.22,1.86,8631.0,89856.0,3.82
268280,KOSPI,7.74,1.32,8.85,10601.2,6.34,17499.0,102398.0,2.36
270520,KOSDAQ,,0.72,-1.3,,-11.53,-1743.0,4014.0,0.0
270660,KOSDAQ,,2.47,-31.35,10.84,-199.23,-155.0,5432.0,12.0
270870,KOSDAQ,7.35,0.31,3.17,,-12.3,522.0,12200.0,0.0
271560,KOSPI,10.51,1.08,8.2,37.22,4.34,10602.0,102850.0,3.14
271830,KOSDAQ,,0.55,-6.36,18.18,-13.23,-201.0,1944.0,12.0
271940,KOSPI,,1.28,-88.21,8.13,-47.77,-4.0,8702.0,12.0
271980,KOSPI,15.8,0.72,-25.87,35.58,5.51,634.0,13996.0,12.0
272110,KOSDAQ,8.47,1.92,11.2,8.76,10.26,3005.0,13243.0,12.0
272210,KOSPI,69.9,2.86,165.08,32.18,47.4,984.0,24026.0,0.73
272290,KOSDAQ,6.79,0.91,6.05,8.56,4.82,3011.0,22559.0,1.71
272550,KOSPI,7.28,0.38,3.13,14.41,6.14,1352.0,25900.0,5.08
273060,KOSDAQ,6.3,0.77,-143.8,9.01,8.04,625.0,5149.0,0.0
273640,KOSDAQ,24.53,0.82,15.13,,12.36,208.0,6179.0,1.96
274090,KOSDAQ,,0.81,-215.71,32.18,-95.12,-842.0,12571.0,0.0
274400,KOSDAQ,,0.69,7.41,30.03,-22.98,-203.0,3156.0,12.0
275630,KOSDAQ,,0.94,13.04,30.03,4.73,-489.0,4456.0,0.0
276040,KOSDAQ,,1.28,-0.5,30.03,-0.06,-1005.0,255.0,0.0
276730,KOSDAQ,,1.09,-1.02,17.65,-8.55,-1669.0,955.0,0.0
277070,KOSDAQ,62.39,0.7,7.92,13.18,10.53,50.0,4524.0,7.94
277410,KOSDAQ,11.06,0.27,18.49,37.22,13.89,510.0,20802.0,3.55
277810,KOSDAQ,4827.16,61.83,-884.79,65.43,-5755.52,88.0,6849.0,12.0
277880,KOSDAQ,4.9,0.63,1.88,63.01,10.53,726.0,5664.0,0.0
278280,KOSDAQ,,1.0,46.79,,25.53,-5798.0,37092.0,0.0
278470,KOSPI,30.62,20.39,38.92,27.72,32.95,11527.0,17309.0,1.44
278650,KOSDAQ,,0.46,14.09,,-7.98,-1058.0,5394.0,0.0
279570,KOSPI,24.23,0.92,3.38,9.19,15.54,229.0,6017.0,12.0
279600,KOSDAQ,,1.53,-3.81,27.17,-22.19,-1073.0,2496.0,12.0
280360,KOSPI,14.14,0.51,5.27,37.22,6.91,9215.0,256312.0,2.53
281740,KOSDAQ,50.87,4.58,45.06,10601.2,32.89,209.0,2314.0,0.28
281820,KOSPI,16.55,2.42,24.27,8.76,14.48,4260.0,29107.0,0.64
282330,KOSPI,11.36,1.85,3.17,20.4,3.57,12452.0,76586.0,2.9
282620,KOSDAQ,1.76,0.4,2.18,8.91,3.36,7134.0,31281.0,15.91
282720,KOSDAQ,,0.79,5.85,,27.64,-78.0,9161.0,12.0
282880,KOSDAQ,23.37,0.71,6.11,65.43,-7.37,461.0,15111.0,1.82
284620,KOSDAQ,,,-5.88,35.58,-5.69,-191.0,-39.0,12.0
284740,KOSPI,3.86,0.47,61.05,10.84,2.17,6138.0,50963.0,5.06
285130,KOSPI,142.78,0.42,4.44,10601.2,8.68,379.0,128161.0,2.13
28513K,KOSPI,142.78,0.42,4.44,10601.2,8.68,379.0,128161.0,2.13
285490,KOSDAQ,3.74,0.68,9.44,18.18,3.58,3201.0,17595.0,23.98
285800,KOSDAQ,7.73,0.36,907.0,10601.2,-47.58,488.0,10548.0,0.0
286750,KOSDAQ,,1.88,-2.78,10601.2,-7.41,-519.0,1407.0,0.0
286940,KOSPI,15.69,0.63,2.94,27.17,3.25,1143.0,28494.0,3.9
287840,KOSDAQ,,12.57,-27.25,35.58,-23.87,-632.0,1309.0,12.0
288180,KOSDAQ,,1.47,12.09,32.18,13.29,-1782.0,4878.0,0.0
288330,KOSDAQ,,1.21,-1.99,35.58,-1.95,-308.0,342.0,0.0
288620,KOSDAQ,,0.69,-21.76,,-1.21,-2754.0,6151.0,12.0
288980,KOSDAQ,,0.87,-5.33,30.03,-154.2,-763.0,325.0,0.0
289010,KOSDAQ,6.36,0.35,1.61,8.31,0.69,180.0,3229.0,12.0
289080,KOSDAQ,,1.9,-113.21,13.18,-87.76,-49.0,1320.0,0.8
289220,KOSDAQ,,0.5,-1.79,19.31,-0.61,-596.0,1980.0,12.0
289930,KOSDAQ,1.77,0.9,114.27,32.18,16.56,4095.0,8056.0,0.0
290090,KOSDAQ,,0.51,-4.95,30.03,-5.69,-19.0,9170.0,0.0
290120,KOSDAQ,1.84,0.28,2.77,8.13,2.64,1149.0,7567.0,4.72
290270,KOSDAQ,6.19,0.55,4.34,30.03,1.99,469.0,5319.0,1.72
290520,KOSDAQ,,0.47,-4.95,8.56,-6.31,-69.0,3342.0,0.0
290550,KOSDAQ,9.01,1.44,74.65,18.18,9.82,1871.0,11740.0,12.0
290560,KOSDAQ,,0.94,4.73,30.03,2.1,-6.0,1276.0,0.0
290650,KOSDAQ,,3.76,86.94,,115.18,-5945.0,12147.0,0.11
290660,KOSDAQ,,1.15,-158.68,,-31.44,-167.0,1291.0,0.0
290670,KOSDAQ,,3.1,34.2,63.01,-6.12,-4512.0,1855.0,12.0
290690,KOSDAQ,14.52,1.83,-71.28,8.56,-42.0,273.0,2159.0,0.0
290720,KOSDAQ,,4.1,-5.09,37.22,-63.36,-115.0,691.0,0.0
290740,KOSDAQ,10.66,1.44,6.38,18.18,7.52,1181.0,8734.0,0.79
291230,KOSDAQ,,1.0,-12.67,9.01,-61.5,-656.0,2533.0,0.0
291650,KOSDAQ,,1.13,-2.61,,-4.82,-539.0,1344.0,0.0
291810,KOSDAQ,,1.31,-10.35,30.03,-4.82,-258.0,1393.0,0.0
293480,KOSPI,8.47,0.44,16.11,35.58,5.22,983.0,18719.0,3.13
293490,KOSDAQ,,0.76,-18.13,11.08,142.75,-1469.0,12437.0,0.0
293580,KOSDAQ,23.14,1.1,-8.04,13.18,19.38,53.0,1125.0,1.78
293780,KOSDAQ,,4.14,-10.96,,-10.55,-540.0,1502.0,12.0
294090,KOSDAQ,0.93,,-3.33,,-4.33,1605.0,-1138.0,0.0
294140,KOSDAQ,,7.87,-6.52,10601.2,-10.28,-503.0,294.0,0.0
294570,KOSDAQ,11.22,1.3,5.52,27.17,4.77,2171.0,18737.0,1.23
294630,KOSDAQ,,10.67,-38.47,45.96,-27.64,-179.0,285.0,0.0
294870,KOSPI,8.58,0.46,563.29,15.34,10.66,2796.0,52436.0,2.92
295310,KOSDAQ,184.61,4.58,-71.86,20.76,66.81,289.0,11648.0,0.0
296640,KOSDAQ,6.13,0.85,-20.32,30.03,14.28,1003.0,7234.0,3.58
297090,KOSDAQ,9.36,1.15,16.98,65.43,8.96,505.0,4123.0,12.0
297570,KOSDAQ,3.53,0.56,4.99,31.42,7.17,1150.0,7272.0,0.0
297890,KOSDAQ,2.85,0.45,6.49,8.56,17.59,590.0,3758.0,1.79
298000,KOSPI,7.59,0.3,-2.46,10601.2,76.55,7274.0,186685.0,0.0
298020,KOSPI,12.48,0.8,3.08,13.34,6.38,26006.0,407689.0,3.11
298040,KOSPI,44.72,10.1,53.07,45.96,32.13,62744.0,277856.0,0.27
298050,KOSPI,20.33,0.84,3.59,10601.2,8.53,8283.0,201086.0,1.48
298060,KOSDAQ,,0.64,-2.93,,-5.98,-690.0,3653.0,0.0
298380,KOSDAQ,,18.91,-76.6,,-86.14,-1420.0,3063.0,12.0
298540,KOSDAQ,,0.28,2.41,7.14,6.04,-7.0,23757.0,7.46
298690,KOSPI,,3.06,1.66,,5.64,-1347.0,499.0,0.0
298830,KOSDAQ,19.89,2.06,12.57,30.03,12.74,215.0,2073.0,12.0
299030,KOSDAQ,47.57,1.07,10.55,63.01,40.42,277.0,12301.0,12.0
299170,KOSDAQ,,0.77,12.52,35.58,8.95,-20.0,1465.0,12.0
299660,KOSDAQ,,1.21,-5.51,,-8.0,-928.0,1819.0,12.0
300080,KOSDAQ,26.66,7.88,15.01,19.31,18.81,341.0,1155.0,12.0
300120,KOSDAQ,,0.66,-2.13,30.03,-3.96,-840.0,4878.0,0.0
300720,KOSPI,11.4,0.64,7.01,2.96,7.74,1411.0,25188.0,6.22
301300,KOSDAQ,,0.65,-23.18,30.03,-33.76,-1601.0,2943.0,12.0
302430,KOSDAQ,,1.28,13.16,,-12.43,-393.0,5953.0,0.0
302440,KOSPI,,1.62,27.67,35.58,-74.0,-1080.0,22375.0,0.0
302550,KOSDAQ,40.21,2.05,34.27,,35.13,66.0,1287.0,0.0
303030,KOSDAQ,,0.94,-0.99,8.76,-1.81,-1105.0,1465.0,0.0
303360,KOSDAQ,12.18,2.02,22.29,,12.79,427.0,2580.0,12.0
303530,KOSDAQ,,0.69,-5.1,27.17,586.94,-445.0,4377.0,12.0
303810,KOSDAQ,14.85,0.56,167.97,,5.43,156.0,4149.0,12.0
304100,KOSDAQ,,3.01,-56.05,27.17,-29.99,-791.0,4981.0,12.0
304360,KOSDAQ,,8.79,-61.15,,-40.02,-982.0,2332.0,0.0
304840,KOSDAQ,,0.48,-2.36,,-3.22,-678.0,1160.0,0.0
305090,KOSDAQ,,0.67,-1.75,,-2.29,-1091.0,806.0,0.0
306040,KOSDAQ,,0.13,-1.35,7.14,-7.49,-908.0,12441.0,0.0
306620,KOSDAQ,,1.57,-17.96,8.76,36.24,-80.0,1206.0,0.0
307180,KOSDAQ,,4.6,-133.33,8.56,-84.16,-348.0,1153.0,0.0
307280,KOSDAQ,5.07,0.91,5.14,,2.97,1179.0,6578.0,2.34
307750,KOSDAQ,,1.12,11.0,35.58,53.44,-36.0,2088.0,12.0
307870,KOSDAQ,,2.4,-11.22,27.17,-15.76,-165.0,494.0,0.0
307930,KOSDAQ,19.31,1.14,20.52,13.18,8.02,305.0,5161.0,2.72
307950,KOSPI,52.18,5.26,23.5,27.17,21.61,6957.0,68995.0,0.52
308080,KOSDAQ,,3.11,-8.62,35.58,-6.71,-648.0,1892.0,12.0
308100,KOSDAQ,,0.11,-0.64,7.14,-2.56,-361.0,2498.0,0.0
308170,KOSPI,,0.34,6.35,8.13,10.05,-495.0,9806.0,12.0
308430,KOSDAQ,21.98,4.96,-30.32,35.58,-20.6,597.0,2643.0,0.0
309710,KOSDAQ,,4.37,-136.9,35.58,421.01,-1416.0,4800.0,12.0
309930,KOSDAQ,,0.76,-4.81,931.27,-6.86,-703.0,1157.0,0.0
309960,KOSDAQ,7.0,0.76,17.28,13.18,8.86,600.0,5513.0,4.76
310200,KOSDAQ,11.58,0.83,1.11,,1.56,168.0,2342.0,3.6
310210,KOSDAQ,,37.67,-36.21,35.58,-48.63,-3758.0,3770.0,0.0
310870,KOSDAQ,4.47,0.56,2.51,8.13,6.59,357.0,2832.0,1.26
311320,KOSDAQ,14.37,1.66,14.3,8.76,13.04,576.0,4981.0,0.72
311390,KOSDAQ,12.61,0.39,1.87,37.22,0.14,184.0,5912.0,2.16
311690,KOSDAQ,,1.16,-2.06,,-0.38,-1709.0,3195.0,12.0
312610,KOSDAQ,,0.06,-0.45,8.13,-0.98,-498.0,2095.0,12.0
313760,KOSDAQ,,0.27,-1.3,,-5.82,-640.0,1717.0,0.0
314130,KOSDAQ,,2.54,-6.77,35.58,-6.93,-920.0,1310.0,0.0
314140,KOSDAQ,7.69,0.44,4.15,35.58,4.98,776.0,13497.0,0.84
314930,KOSDAQ,168.27,4.66,249.15,,96.42,41.0,1493.0,12.0
315640,KOSDAQ,,2.52,-7.22,27.17,-3.86,-529.0,728.0,12.0
316140,KOSPI,8.4,0.68,1.97,9.19,12.5,4324.0,53410.0,3.75
317120,KOSDAQ,,1.28,-3.68,31.78,-6.0,-517.0,1140.0,12.0
317240,KOSDAQ,354.15,0.95,5.47,6.38,32.12,3.0,1115.0,0.0
317330,KOSDAQ,,2.8,-13.03,8.76,-32.16,-4040.0,4861.0,12.0
317400,KOSPI,11.18,0.85,7.93,15.34,6.85,916.0,12028.0,1.46
317450,KOSPI,6.62,0.76,6.33,35.58,1.3,6431.0,55915.0,3.53
317530,KOSDAQ,,1.82,-3.65,19.31,-18.08,-577.0,1790.0,12.0
317690,KOSDAQ,,1.44,-2.83,,-0.81,-904.0,1594.0,12.0
317770,KOSDAQ,255.34,1.0,-31.06,63.01,-190.11,10.0,2569.0,0.0
317830,KOSDAQ,,0.81,8.87,65.43,12.15,-469.0,5057.0,12.0
317850,KOSDAQ,21.39,0.99,19.12,65.43,17.46,276.0,5996.0,1.02
317870,KOSDAQ,,1.13,-6.89,10.84,-14.71,-874.0,4325.0,12.0
318000,KOSDAQ,14.86,0.5,3.23,10601.2,1.79,182.0,5400.0,2.21
318010,KOSDAQ,9.55,0.42,15.07,,325.44,377.0,8612.0,5.56
318020,KOSDAQ,2.31,0.55,-201.03,63.01,8.32,1138.0,4814.0,3.8
318060,KOSDAQ,,12.66,-11.12,,-19.15,-1041.0,1351.0,0.0
318160,KOSDAQ,6.16,0.94,43.59,27.72,5.88,1133.0,7443.0,0.0
318410,KOSDAQ,3.52,0.41,3.12,6.38,1.73,1808.0,15397.0,6.28
319400,KOSDAQ,135.4,14.16,-1693.49,65.43,102.53,157.0,1497.0,0.24
319660,KOSDAQ,30.02,6.1,60.77,8.76,36.02,4313.0,21228.0,0.53
320000,KOSDAQ,,3.71,-9.14,63.01,-21.06,-3936.0,2890.0,0.0
321260,KOSDAQ,4.81,0.92,14.96,8.56,3.83,336.0,1749.0,3.72
321370,KOSDAQ,,6.28,-8.97,31.78,-11.36,-254.0,223.0,0.0
321550,KOSDAQ,,4.04,-8.77,35.58,-11.1,-553.0,1115.0,0.0
321820,KOSDAQ,,1.38,8.52,,55.87,-241.0,2460.0,12.0
322000,KOSPI,15.93,2.85,75.84,,22.64,7532.0,42125.0,12.0
322180,KOSDAQ,,1.4,-12.78,27.17,-43.54,-615.0,2854.0,0.0
322310,KOSDAQ,,2.04,68.9,8.76,-36.29,-1466.0,6017.0,12.0
322510,KOSDAQ,,3.76,-10.57,69.07,-9.23,-591.0,1358.0,12.0
322780,KOSDAQ,,0.64,22.49,,7.95,-817.0,2946.0,0.0
323280,KOSDAQ,543.37,10.32,-136.48,63.01,-1244.98,82.0,4320.0,12.0
323350,KOSDAQ,12.86,3.07,13.09,8.76,9.97,629.0,2634.0,12.0
323410,KOSPI,18.22,1.48,1.65,9.19,11.01,1142.0,14009.0,2.21
323990,KOSDAQ,,1.9,-9.53,35.58,-5.89,-641.0,2299.0,12.0
326030,KOSPI,15.27,5.99,34.73,35.58,26.55,5120.0,13047.0,12.0
327260,KOSDAQ,63.99,9.21,107.5,32.18,72.26,692.0,4803.0,0.0
328130,KOSDAQ,,1.84,-9.27,69.07,-9.64,-864.0,4454.0,0.0
328380,KOSDAQ,91.32,1.14,375.15,27.17,9.78,42.0,3378.0,0.0
329180,KOSPI,17.19,4.38,11.31,11.9,18.28,25631.0,100473.0,1.29
330350,KOSDAQ,12.42,0.95,14.58,35.58,10.07,603.0,7874.0,0.0
330590,KOSPI,29.86,1.03,17.85,37.03,36.73,132.0,3857.0,3.11
330730,KOSDAQ,3.53,0.77,32.27,13.18,5.14,1286.0,5862.0,6.61
330860,KOSDAQ,19.27,1.6,6.18,8.76,4.82,1227.0,14825.0,12.0
331380,KOSDAQ,,2.47,-6.32,63.01,-9.46,-422.0,845.0,0.0
331520,KOSDAQ,5.09,0.63,8.17,11.08,4.72,452.0,3662.0,0.0
331740,KOSDAQ,,2.46,-4.99,8.13,-8.84,-838.0,2696.0,0.0
331920,KOSDAQ,,4.2,-25.92,,-46.91,-1187.0,2718.0,0.0
332290,KOSDAQ,6.07,0.86,-15.52,10601.2,9.15,717.0,5051.0,0.0
332370,KOSDAQ,7.33,0.86,6.66,14.07,2.81,730.0,6232.0,3.18
332570,KOSDAQ,11.43,2.75,18.0,18.18,36.92,740.0,3074.0,0.0
333050,KOSDAQ,14.59,1.11,12.89,27.17,3.42,386.0,5081.0,2.13
333430,KOSDAQ,8.61,2.14,16.83,11.9,8.45,428.0,1718.0,12.0
333620,KOSDAQ,,1.01,14.77,63.01,-10.79,-183.0,5138.0,0.77
334890,KOSPI,9.57,0.58,12.11,37.03,24.22,380.0,6292.0,4.46
334970,KOSDAQ,,0.98,-5.44,35.58,-9.46,-456.0,1384.0,0.0
335810,KOSDAQ,,0.78,-12.52,,-26.14,-365.0,1922.0,12.0
335870,KOSDAQ,,0.7,-4.19,7.14,-9.36,-1789.0,7577.0,0.0
336060,KOSDAQ,15.76,0.71,3.8,27.17,1.16,191.0,4256.0,0.0
336260,KOSPI,,14.01,-74.3,,-49.56,-2308.0,3661.0,12.0
33626K,KOSPI,,14.01,-74.3,,-49.56,-2308.0,3661.0,12.0
33626L,KOSPI,,14.01,-74.3,,-49.56,-2308.0,3661.0,12.0
336370,KOSPI,17.48,0.96,-39.58,63.01,2313.07,452.0,8227.0,0.13
33637K,KOSPI,17.48,0.96,-39.58,63.01,2313.07,452.0,8227.0,0.13
33637L,KOSPI,17.48,0.96,-39.58,63.01,2313.07,452.0,8227.0,0.13
336570,KOSDAQ,11.26,2.53,8.79,,6.57,445.0,1980.0,1.0
336680,KOSDAQ,48.85,0.61,-12.7,8.13,8.81,60.0,4867.0,2.54
337930,KOSDAQ,6.85,0.61,26.72,7.14,1.97,359.0,4050.0,8.15
338100,KOSPI,6.71,0.65,27.41,32.33,1.14,566.0,5811.0,22.03
338220,KOSDAQ,,1.69,-12.93,69.07,-11.36,-789.0,2549.0,0.0
338840,KOSDAQ,,7.4,-21.21,,-13.36,-3304.0,1119.0,0.0
339770,KOSPI,12.76,1.04,4.87,37.22,4.52,300.0,3693.0,7.84
339950,KOSDAQ,6.49,1.71,3.28,8.31,2.51,369.0,1399.0,12.53
340360,KOSDAQ,,3.82,-21.47,31.78,-40.1,-138.0,233.0,0.0
340440,KOSDAQ,7.96,0.57,17.31,14.41,5.38,95.0,1317.0,0.0
