date,market,score,score_rv,volatility,volatility_rv,momentum,strength,trend,risk,safe,breadth,raw_vol20,raw_volsrc,raw_vk,raw_mom,raw_trend,raw_risk,raw_safe,raw_strength,raw_bread,raw_nh,raw_nl
20170117,KOSPI,66.7,64.5,79.84,72.497,78.104,36.983,69.025,37.116,71.696,83.178,8.118,11.81,11.81,2.173,1.466,-0.493,1.868,0.0,27.88,16.0,16.0
20170118,KOSPI,64.4,65.0,71.162,73.031,76.903,32.71,71.429,38.852,87.316,84.246,8.073,12.25,12.25,2.097,1.599,-0.263,4.237,-0.341,29.185,13.0,16.0
20170119,KOSPI,63.0,65.8,64.085,73.298,78.638,32.71,73.832,40.854,81.842,82.644,8.042,12.56,12.56,2.199,1.82,-0.155,3.208,-0.341,27.518,15.0,18.0
20170120,KOSPI,58.7,61.8,60.347,70.494,72.497,30.574,68.625,33.111,86.248,81.175,8.188,12.72,12.72,1.839,1.459,-1.077,4.061,-0.455,25.035,14.0,18.0
20170123,KOSPI,54.1,58.5,55.541,70.36,72.63,12.684,66.756,31.242,83.845,69.826,8.19,12.91,12.91,1.851,1.386,-1.251,3.574,-2.841,20.334,10.0,35.0
20170124,KOSPI,55.6,57.2,65.688,71.028,72.23,11.215,61.949,24.7,87.183,69.025,8.176,12.49,12.49,1.834,1.155,-2.036,4.231,-3.182,20.05,7.0,35.0
20170125,KOSPI,58.8,61.4,73.965,82.644,73.164,7.61,78.638,8.812,90.254,56.075,7.413,12.12,12.12,1.884,2.097,-4.907,5.284,-4.432,16.576,14.0,53.0
20170126,KOSPI,67.2,64.5,85.314,76.235,83.845,15.621,85.447,7.877,94.526,51.268,7.818,11.59,11.59,2.689,2.819,-5.136,6.874,-2.045,15.569,16.0,34.0
20170127,KOSPI,58.5,61.9,64.619,76.235,83.712,0.0,85.314,7.877,91.322,0.0,7.818,12.516,,2.677,2.819,-5.136,5.692,,,,
20170130,KOSPI,58.4,61.9,64.753,76.235,83.578,0.0,85.848,7.477,89.586,0.0,7.815,12.512,,2.666,2.834,-5.244,5.145,,,,
20170131,KOSPI,54.4,57.1,64.619,73.698,72.363,15.621,61.282,11.615,85.047,54.339,7.939,12.53,12.53,1.872,1.155,-4.366,3.958,-2.045,16.357,11.0,29.0
20170201,KOSPI,68.1,66.6,74.766,69.559,82.51,56.075,71.963,12.283,92.924,65.154,8.189,12.1,12.1,2.493,1.703,-4.221,6.41,1.023,19.142,21.0,12.0
20170202,KOSPI,57.9,56.2,72.63,67.023,75.434,16.155,66.889,3.471,89.186,52.203,8.364,12.21,12.21,2.018,1.423,-6.005,4.984,-2.043,15.906,10.0,28.0
20170203,KOSPI,57.8,54.7,78.371,67.957,76.502,8.945,61.549,2.136,87.45,35.381,8.3,11.93,11.93,2.112,1.173,-6.528,4.386,-4.086,11.624,12.0,48.0
20170206,KOSPI,61.3,58.2,78.104,67.824,80.107,19.226,66.489,2.804,93.858,33.244,8.313,11.96,11.96,2.32,1.41,-6.267,6.683,-1.703,11.111,18.0,33.0
20170207,KOSPI,62.6,58.2,82.51,67.957,77.704,20.027,68.091,4.272,94.793,21.762,8.292,11.71,11.71,2.184,1.471,-5.87,7.277,-1.589,8.301,11.0,25.0
20170208,KOSPI,57.4,57.4,91.188,91.188,65.554,14.553,38.451,13.752,87.183,11.749,6.678,11.31,11.31,1.674,-0.486,-4.077,4.386,-2.497,5.913,11.0,33.0
20170209,KOSPI,61.9,61.1,96.796,93.992,66.756,34.579,32.176,23.899,75.701,7.61,6.299,10.92,10.92,1.7,-1.019,-2.431,2.565,-0.341,3.93,16.0,19.0
20170210,KOSPI,65.4,63.6,99.733,93.858,76.903,30.441,43.525,15.621,71.295,5.874,6.302,10.39,10.39,2.138,-0.082,-3.715,2.03,-0.568,3.122,17.0,22.0
20170213,KOSPI,71.7,71.1,99.065,97.063,79.706,54.072,53.805,19.359,79.573,5.34,5.906,10.49,10.49,2.296,0.701,-3.24,3.161,0.795,2.806,19.0,12.0
20170214,KOSPI,69.5,69.0,99.332,97.73,75.3,49.666,46.328,25.901,78.104,4.673,5.82,10.47,10.47,2.079,0.13,-2.127,2.962,0.568,2.402,13.0,8.0
20170215,KOSPI,72.6,71.3,99.866,95.594,82.644,52.069,52.603,24.7,75.3,21.095,6.017,10.19,10.19,2.518,0.643,-2.388,2.546,0.681,8.097,13.0,7.0
20170216,KOSPI,70.5,69.2,99.866,95.327,80.908,38.852,50.334,27.236,85.18,22.964,6.027,10.14,10.14,2.401,0.437,-1.971,4.149,0.0,8.4,9.0,9.0
20170217,KOSPI,73.4,72.6,99.866,97.196,79.973,52.203,55.007,32.71,81.842,14.419,5.878,10.02,10.02,2.33,0.725,-1.274,3.508,0.681,6.753,20.0,14.0
20170220,KOSPI,73.7,72.8,99.599,96.796,82.51,43.391,57.944,40.854,77.303,23.899,5.901,10.17,10.17,2.511,0.891,-0.244,2.911,0.227,8.7,14.0,12.0
20170221,KOSPI,78.1,75.7,99.866,91.722,90.387,43.391,72.897,40.988,80.507,34.713,6.61,10.0,10.0,3.406,1.799,-0.243,3.407,0.227,11.39,12.0,10.0
20170222,KOSPI,81.2,78.6,99.866,91.455,90.654,56.075,75.033,45.928,85.581,58.211,6.616,9.72,9.72,3.569,1.919,0.008,4.218,0.908,17.15,16.0,8.0
20170223,KOSPI,74.1,72.6,99.733,94.66,90.654,32.71,60.614,35.514,79.039,55.941,6.061,9.79,9.79,3.591,1.154,-1.014,3.161,-0.454,16.573,13.0,17.0
20170224,KOSPI,70.7,68.5,99.065,91.722,84.78,28.838,50.868,36.449,83.578,60.614,6.55,10.19,10.19,2.904,0.505,-0.839,3.825,-0.68,17.638,8.0,14.0
20170227,KOSPI,68.1,65.4,98.131,89.052,80.774,25.367,45.26,36.182,84.78,47.931,6.731,10.62,10.62,2.444,0.093,-0.853,4.097,-0.907,14.827,9.0,17.0
20170228,KOSPI,73.8,72.6,97.997,93.992,83.311,47.797,61.549,29.239,85.18,52.336,6.141,10.64,10.64,2.707,1.164,-1.802,4.181,0.454,15.933,19.0,15.0
20170301,KOSPI,63.6,63.6,97.864,97.864,82.911,0.0,51.402,24.833,66.489,0.0,5.766,10.689,,2.67,0.536,-2.377,1.621,,,,
20170302,KOSPI,71.9,71.8,98.131,97.864,87.984,24.433,69.559,25.901,74.9,35.648,5.73,10.55,10.55,3.168,1.528,-2.198,2.602,-1.02,11.643,19.0,28.0
20170303,KOSPI,60.5,57.2,95.06,84.112,72.096,9.079,47.397,30.574,48.598,33.778,7.164,10.97,10.97,1.964,0.27,-1.662,-0.36,-4.082,11.231,15.0,51.0
20170306,KOSPI,59.7,57.7,91.589,84.78,73.832,8.411,46.996,32.844,43.658,39.386,7.136,11.28,11.28,2.066,0.178,-1.309,-1.071,-4.195,12.354,19.0,56.0
20170307,KOSPI,67.6,64.1,92.523,81.041,82.51,32.844,58.611,32.577,44.192,42.857,7.425,11.19,11.19,2.661,0.908,-1.346,-0.994,-0.454,13.32,24.0,28.0
20170308,KOSPI,69.0,67.0,91.188,84.78,83.044,32.844,68.224,27.77,58.077,51.135,7.152,11.3,11.3,2.703,1.469,-1.968,0.829,-0.454,15.65,28.0,32.0
20170309,KOSPI,61.8,63.5,77.971,83.578,80.641,21.896,63.418,26.969,54.473,49.666,7.221,11.96,11.96,2.473,1.219,-2.022,0.433,-1.362,15.173,20.0,32.0
20170310,KOSPI,72.4,68.6,97.864,85.18,83.445,44.593,60.614,37.65,53.004,52.336,7.137,10.67,10.67,2.764,1.073,-0.798,0.258,0.227,15.869,28.0,26.0
20170313,KOSPI,79.2,72.3,97.597,74.366,91.322,61.282,74.766,33.511,67.423,61.549,7.832,10.7,10.7,3.73,1.873,-1.277,1.805,1.249,17.708,35.0,24.0
20170314,KOSPI,74.5,67.6,93.725,70.628,94.126,24.7,86.382,23.899,76.769,50.868,8.097,11.11,11.11,4.488,2.854,-2.432,2.954,-1.022,15.5,26.0,35.0
20170315,KOSPI,70.7,65.3,89.586,71.829,93.591,21.362,81.976,16.822,64.085,50.334,8.037,11.38,11.38,4.421,2.358,-3.538,1.457,-1.476,15.36,29.0,42.0
20170316,KOSPI,80.0,72.4,91.455,65.955,95.728,63.685,89.72,15.087,83.044,48.732,8.345,11.27,11.27,5.217,3.278,-3.716,3.781,1.476,15.038,42.0,29.0
20170317,KOSPI,79.7,71.2,91.589,63.418,96.529,56.609,94.66,9.212,89.453,46.996,8.49,11.25,11.25,5.887,4.037,-4.917,5.27,0.795,14.531,35.0,28.0
20170320,KOSPI,69.7,63.1,81.308,59.413,95.861,15.754,91.455,7.477,90.254,45.661,8.712,11.74,11.74,5.47,3.484,-5.236,5.48,-2.157,14.173,26.0,45.0
20170321,KOSPI,66.0,65.2,61.282,58.344,96.929,29.64,92.256,5.207,92.256,47.664,8.829,12.64,12.64,6.459,3.588,-5.635,6.229,-0.681,14.567,24.0,30.0
20170322,KOSPI,59.6,61.3,49.666,55.274,96.395,15.754,87.183,7.877,86.916,35.113,9.117,13.16,13.16,5.914,2.928,-5.152,4.541,-2.27,11.503,17.0,37.0
20170323,KOSPI,62.6,61.7,58.611,55.541,96.395,15.888,88.518,8.812,88.385,32.977,9.112,12.75,12.75,6.081,3.088,-5.054,4.981,-2.157,11.07,19.0,38.0
20170324,KOSPI,67.0,64.6,68.091,59.813,95.995,22.697,92.123,10.681,86.649,39.653,8.713,12.36,12.36,5.849,3.573,-4.642,4.508,-1.361,12.331,17.0,29.0
20170326,KOSPI,59.0,63.0,51.135,64.352,95.728,0.0,94.66,10.681,89.052,0.0,8.464,13.091,,5.806,4.0,-4.644,5.266,,,,
20170327,KOSPI,61.2,62.4,53.805,57.677,94.66,15.888,88.117,14.152,88.518,48.865,8.927,12.97,12.97,5.116,3.061,-3.899,5.075,-2.268,14.945,15.0,35.0
20170328,KOSPI,72.2,68.0,71.295,57.543,95.06,47.797,90.521,18.024,89.319,63.418,8.935,12.25,12.25,5.444,3.426,-3.413,5.299,0.34,18.146,14.0,11.0
20170329,KOSPI,76.1,67.9,86.382,58.879,95.194,41.121,87.85,25.367,90.387,73.565,8.836,11.55,11.55,5.578,3.059,-2.288,5.659,0.0,20.934,16.0,16.0
20170330,KOSPI,77.5,74.3,92.123,81.308,94.66,28.705,95.06,29.372,94.526,79.439,7.499,11.2,11.2,5.409,4.132,-1.81,6.991,-0.794,23.561,16.0,23.0
20170331,KOSPI,83.3,78.9,94.393,79.439,94.259,62.617,93.324,33.645,94.126,80.374,7.634,11.06,11.06,5.143,3.789,-1.268,6.823,1.247,23.996,19.0,8.0
20170402,KOSPI,66.4,69.5,71.295,81.442,93.858,0.0,88.251,36.716,92.924,0.0,7.492,12.226,,5.084,3.16,-0.977,6.547,,,,
20170403,KOSPI,83.9,79.7,94.793,80.774,94.526,57.81,90.521,49.933,92.123,82.109,7.51,11.01,11.01,5.378,3.441,0.318,6.328,0.794,26.16,18.0,11.0
20170404,KOSPI,80.6,75.8,95.728,79.706,93.458,40.988,89.72,44.059,90.788,69.426,7.575,10.94,10.94,5.01,3.349,-0.155,5.908,-0.113,20.116,14.0,15.0
20170405,KOSPI,80.6,76.5,93.324,79.573,93.324,48.198,86.916,45.26,90.521,65.154,7.583,11.1,11.1,4.944,3.028,-0.102,5.803,0.34,19.09,17.0,14.0
20170406,KOSPI,73.4,75.3,79.706,85.848,91.856,43.925,70.761,55.674,75.567,62.483,7.153,11.82,11.82,4.505,1.66,0.755,3.053,0.113,18.127,13.0,12.0
20170407,KOSPI,68.8,77.5,61.682,90.654,90.788,55.808,57.143,70.761,71.028,57.009,6.693,12.63,12.63,4.41,0.841,2.285,2.371,0.68,16.832,25.0,19.0
20170409,KOSPI,68.6,69.9,86.382,90.788,90.254,0.0,57.543,81.041,66.756,0.0,6.689,11.51,,4.365,0.878,3.17,1.942,,,,
20170410,KOSPI,45.0,64.6,24.166,89.453,87.984,15.354,34.846,64.753,35.514,38.985,6.788,14.77,14.77,3.432,-0.78,1.68,-2.077,-2.378,12.315,18.0,39.0
20170411,KOSPI,40.9,64.8,13.752,93.458,83.712,21.362,21.629,81.842,23.364,37.25,6.38,16.68,16.68,2.937,-1.882,3.248,-3.442,-1.586,11.969,19.0,33.0
20170412,KOSPI,45.3,67.9,17.891,93.324,86.248,26.168,28.705,82.377,37.383,36.582,6.409,15.75,15.75,3.149,-1.303,3.329,-1.905,-1.019,11.833,22.0,31.0
20170413,KOSPI,51.2,71.2,27.236,94.126,89.72,44.326,28.037,84.646,24.967,20.16,6.268,14.53,14.53,4.059,-1.367,3.686,-3.275,0.113,7.991,20.0,19.0
20170414,KOSPI,42.3,65.5,15.087,92.523,87.316,15.087,26.168,82.109,30.841,11.081,6.444,16.4,16.4,3.345,-1.541,3.297,-2.63,-2.492,5.557,14.0,36.0
20170416,KOSPI,62.6,63.0,91.856,93.324,86.916,0.0,23.498,85.848,23.498,0.0,6.367,11.224,,3.301,-1.742,3.841,-3.439,,,,
20170417,KOSPI,51.8,73.4,17.891,89.586,89.052,56.475,32.176,90.654,36.983,24.299,6.697,15.81,15.81,3.777,-1.069,4.57,-2.012,0.68,8.782,13.0,7.0
20170418,KOSPI,53.6,74.2,20.561,89.319,89.186,63.284,34.179,92.39,25.634,23.097,6.725,15.38,15.38,3.851,-0.945,5.31,-3.233,1.133,8.513,19.0,9.0
20170419,KOSPI,53.7,74.1,24.166,91.989,86.649,60.481,35.514,92.924,22.163,38.051,6.582,14.87,14.87,3.312,-0.801,5.565,-3.572,0.906,12.151,21.0,13.0
20170420,KOSPI,62.2,74.4,48.598,89.186,88.652,62.216,37.25,89.72,31.909,34.045,6.719,13.3,13.3,3.764,-0.655,4.496,-2.592,1.019,11.446,18.0,9.0
20170421,KOSPI,66.7,74.7,56.075,82.911,91.455,69.559,43.658,83.712,32.31,30.441,7.23,12.89,12.89,4.458,-0.09,3.566,-2.536,1.925,10.362,25.0,8.0
20170423,KOSPI,62.8,64.6,77.303,83.044,90.387,0.0,44.86,81.709,42.991,0.0,7.22,11.983,,4.384,0.018,3.281,-1.476,,,,
20170424,KOSPI,64.3,70.9,59.413,81.575,92.657,51.268,52.336,54.072,46.328,26.435,7.31,12.77,12.77,4.732,0.625,0.56,-0.88,0.453,9.433,26.0,22.0
20170425,KOSPI,76.6,74.1,76.502,67.957,95.594,72.764,71.295,52.737,58.077,31.776,8.172,12.02,12.02,5.767,1.695,0.451,0.771,3.185,10.741,41.0,13.0
20170426,KOSPI,74.9,72.7,73.031,65.688,96.395,75.834,73.298,37.383,55.14,31.375,8.258,12.18,12.18,6.194,1.861,-0.812,0.466,3.868,10.469,43.0,9.0
20170427,KOSPI,77.7,74.2,80.908,69.025,96.262,73.832,78.505,32.31,65.955,18.692,8.131,11.82,11.82,6.187,2.238,-1.339,1.718,3.413,7.56,39.0,9.0
