R,date,ticker,name,y,r,hold,k60
D1,20200319,039030,이오테크닉스,2020,68.50148148148149,20,False
D1,20200313,039310,세중,2020,22.329523809523813,20,False
D1,20190806,039420,케이엘넷,2019,20.633022113022108,20,False
D1,20200313,039440,에스티아이,2020,1.1996992481203035,20,False
D1,20200319,039440,에스티아이,2020,51.63431646932185,20,False
D1,20200325,039440,에스티아이,2020,34.0657627118644,20,False
D1,20190805,039610,화성밸브,2019,31.518996990972926,20,False
D1,20190806,039610,화성밸브,2019,29.458123752495005,20,False
D1,20200319,039830,오로라,2020,63.405714285714275,20,False
D1,20220623,039860,나노엔텍,2022,35.26418604651162,20,False
D1,20220624,039860,나노엔텍,2022,25.576277056277068,20,False
D1,20220704,039860,나노엔텍,2022,14.001171548117146,20,False
D1,20190806,039980,폴라리스AI,2019,17.366384938914482,20,False
D1,20181029,040160,누리플렉스,2018,8.657457044673547,20,False
D1,20181030,040160,누리플렉스,2018,2.5008917197452276,20,False
D1,20181029,040350,크레오에스지,2018,34.77840179238238,20,False
D1,20181030,040350,크레오에스지,2018,16.84063185041909,20,False
D1,20181031,040350,크레오에스지,2018,3.7423556987987086,20,False
D1,20190805,040350,크레오에스지,2019,15.75966118584952,20,False
D1,20200319,040420,정상제이엘에스,2020,13.848467153284663,20,False
D1,20181029,040910,아이씨디,2018,31.186666666666664,20,False
D1,20181030,040910,아이씨디,2018,21.43021671826625,20,False
D1,20181031,040910,아이씨디,2018,5.604468664850129,20,False
D1,20181029,041460,한국전자인증,2018,39.075555555555546,20,False
D1,20181030,041460,한국전자인증,2018,24.00387096774194,20,False
D1,20181031,041460,한국전자인증,2018,14.561979010494756,20,False
D1,20190805,041460,한국전자인증,2019,20.156363636363633,20,False
D1,20200310,041510,에스엠,2020,-14.938555133079852,20,False
D1,20200312,041510,에스엠,2020,11.941359223300966,20,False
D1,20200313,041510,에스엠,2020,8.169557522123885,20,False
D1,20200320,041510,에스엠,2020,41.826811989100825,20,False
D1,20200323,041510,에스엠,2020,46.71884393063585,20,False
D1,20231113,041510,에스엠,2023,-10.292108559498956,20,False
D1,20200325,041590,플래스크,2020,17.888974583698506,20,False
D1,20200326,041590,플래스크,2020,7.810060851926984,20,False
D1,20200319,041910,폴라리스AI파마,2020,73.22714285714287,20,False
D1,20260729,041920,메디아나,2026,35.792727272727284,20,False
D1,20260730,041920,메디아나,2026,19.059680426098538,20,False
D1,20190729,042110,에스씨디,2019,0.8135779816513735,20,False
D1,20200312,042110,에스씨디,2020,2.804103720405863,20,False
D1,20200313,042110,에스씨디,2020,6.28470588235294,20,False
D1,20200319,042110,에스씨디,2020,57.250158730158724,20,False
D1,20200319,042370,비츠로테크,2020,48.111280653950956,20,False
D1,20181025,042510,라온시큐어,2018,1.52513698630136,20,False
D1,20181030,042510,라온시큐어,2018,16.757606673698337,20,False
D1,20200330,042510,라온시큐어,2020,52.240322617289564,20,False
D1,20200313,043150,바텍,2020,5.362056074766345,20,False
D1,20200319,043150,바텍,2020,33.10571428571428,20,False
D1,20181115,043200,파루,2018,12.38589147286822,20,False
D1,20181219,043220,티에스넥스젠,2018,26.483525835866253,20,False
D1,20190805,043340,에쎈테크,2019,20.857662337662344,20,False
D1,20190806,043340,에쎈테크,2019,14.485346534653468,20,False
D1,20200319,043370,피에이치에이,2020,50.29142857142858,20,False
D1,20190806,043610,KT지니뮤직,2019,23.697304964539004,20,False
D1,20200319,043610,KT지니뮤직,2020,55.85333333333333,20,False
D1,20180816,044340,위닉스,2018,4.423030303030298,20,False
D1,20180817,044340,위닉스,2018,8.5688188976378,20,False
D1,20200325,044480,빌리언스,2020,39.33826831588964,20,False
D1,20200313,045390,대아티아이,2020,17.542891566265066,20,False
D1,20200318,045390,대아티아이,2020,69.82243111831441,20,False
D1,20181030,046070,코다코,2018,30.70181818181818,20,False
D1,20190731,046210,HLB파나진,2019,4.793764258555125,20,False
