ticker,filed,equity,liab,shares
WAFD,20260804,3022569000.0,24574401000.0,73954133.0
CNOB,20260804,1626525000.0,12785339000.0,50319832.0
IIPR,20260804,1851599000.0,730042000.0,27571349.0
ROK,20260804,3494000000.0,,
IFF,20260804,13976000000.0,,255300000.0
IDYA,20260804,1198905000.0,110794000.0,96375637.0
ACEL,20260804,283864000.0,809050000.0,
IDXX,20260804,1612575000.0,1829760000.0,78874000.0
MTUS,20260804,692300000.0,451000000.0,
RSVR,20260804,377759803.0,570698407.0,65930743.0
EEFT,20260804,1229900000.0,5247800000.0,
SIBN,20260804,182347000.0,66411000.0,44697215.0
NJR,20260804,2643460000.0,,101410957.0
HL,20260804,2677824000.0,507453000.0,
SHLS,20260804,617219000.0,399681000.0,169893000.0
ICHR,20260804,865497000.0,322794000.0,37383592.0
XGN,20260804,12216000.0,39719000.0,24193101.0
RYM,20260804,39087000.0,96294000.0,2149128.0
RYTM,20260804,102983000.0,219965000.0,68816868.0
ATKR,20260804,1276231000.0,1467307000.0,33772550.0
BXC,20260804,621478000.0,982085000.0,7860049.0
CALY,20260804,2162400000.0,,
FFIN,20260804,1996887000.0,13309550000.0,143662250.0
SYRE,20260804,1101141000.0,71862000.0,88064133.0
KODK,20260804,623000000.0,830000000.0,97900000.0
NXH,20260804,214764000.0,419063000.0,81760000.0
NXDR,20260804,410626000.0,51238000.0,
GIC,20260804,342700000.0,285700000.0,38108341.0
CIX,20260804,144665000.0,,
FWRG,20260804,634169000.0,1186670000.0,61712435.0
STX,20260804,2167000000.0,7805000000.0,226791724.0
KPLT,20260804,-36035000.0,110118000.0,4792405.0
QLYS,20260804,562223000.0,511950000.0,34651000.0
EVER,20260804,256778000.0,84228000.0,36548000.0
AMRC,20260804,1236741000.0,,52937000.0
PTEN,20260804,3099876000.0,2266143000.0,381380305.0
SUJA,20260804,188922000.0,230108000.0,23789.0
TCBX,20260804,670773000.0,6064728000.0,16639127.0
CTRI,20260804,868946000.0,1527691000.0,100956691.0
BANR,20260804,1999263000.0,14594284000.0,
EW,20260804,10618000000.0,3142200000.0,576600000.0
VERX,20260804,241107000.0,969040000.0,
KMB,20260804,1750000000.0,,332600000.0
Q,20260804,7261000000.0,6785000000.0,210300000.0
ANGX,20260804,-10167888.0,10580022.0,
BALL,20260804,5746000000.0,14344000000.0,267271000.0
KEY,20260804,19798000000.0,171519000000.0,1087412000.0
ANGI,20260804,1002224000.0,,49065000.0
TBI,20260804,254666000.0,368298000.0,30443860.0
KTOS,20260804,3426800000.0,663000000.0,187557916.0
GBCI,20260804,4313022000.0,27285979000.0,130202054.0
ENR,20260804,203200000.0,4262800000.0,
SYBT,20260804,1246392000.0,9122172000.0,31068000.0
NVCT,20260804,9082000.0,13294000.0,26694828.0
SXT,20260804,1259928000.0,,42714000.0
QVCG,20260804,-645000000.0,6762000000.0,1.0
PSKY,20260804,11771000000.0,,
PSNL,20260804,235161000.0,76974000.0,106367428.0
PSQH,20260804,4186691.0,45042276.0,3620930.0
TDG,20260804,-9809000000.0,36473000000.0,
GBTG,20260804,1639000000.0,3386000000.0,
NVGS,20260804,1238712000.0,1048565000.0,61493127.0
JELD,20260804,-23869000.0,2092222000.0,86610380.0
STRL,20260804,1357315000.0,1803691000.0,30692000.0
ANDE,20260804,1318704000.0,2116695000.0,34218000.0
EVEX,20260804,22831000.0,434899000.0,348486333.0
KIM,20260804,10265601000.0,9607911000.0,670245777.0
AOMD,20260804,234865000.0,2756647000.0,23178979.0
AOMN,20260804,234865000.0,2756647000.0,23178979.0
AOMR,20260804,234865000.0,2756647000.0,23178979.0
AMWL,20260804,221217000.0,92871000.0,16925006.0
CIFR,20260804,562057000.0,6913718000.0,414253564.0
PVLA,20260804,216867000.0,36643000.0,14395705.0
AES,20260804,4942000000.0,,713157713.0
EOG,20260804,31864000000.0,,
KNF,20260804,1605888000.0,2571935000.0,56763420.0
VGNT,20260804,85000000.0,5075000000.0,70815717.0
EVCM,20260805,715278000.0,649164000.0,176601707.0
ABCL,20260805,896020000.0,411555000.0,306469632.0
MBIO,20260805,7545000.0,8068000.0,
ETSY,20260805,-1395078000.0,3834245000.0,92370000.0
MBNKO,20260805,406018000.0,2688138000.0,23041645.0
AIRG,20260805,29314000.0,17508000.0,13077000.0
EXPD,20260805,2118702000.0,,130021000.0
MFIN,20260805,406018000.0,2688138000.0,23041645.0
NLOP,20260805,163833000.0,33175000.0,14814075.0
NL,20260805,363033000.0,,
BWXT,20260805,1334450000.0,3088981000.0,91957928.0
ZVRA,20260805,217652000.0,85060000.0,59341906.0
DIBS,20260805,73738000.0,36627000.0,33615293.0
VECO,20260805,902782000.0,511683000.0,61129116.0
EDIT,20260805,105281000.0,132083000.0,97866996.0
DHX,20260805,94079000.0,94596000.0,43135000.0
BWFG,20260805,323500000.0,3152070000.0,7973180.0
MUR,20260805,5259014000.0,4874944000.0,143355832.0
UCB,20260805,3745004000.0,25306138000.0,119763827.0
NINE,20260805,129570000.0,188085000.0,13949990.0
OC,20260805,5163000000.0,9279000000.0,83600000.0
OGS,20260805,3537886000.0,,62797154.0
NI,20260805,9574600000.0,,479498053.0
UBER,20260805,27316000000.0,37402000000.0,2039994000.0
ECG,20260805,773201000.0,1284470000.0,51063836.0
MNTK,20260805,264530000.0,206176000.0,143244544.0
EXEL,20260805,1843762000.0,650472000.0,248885000.0
OFIX,20260805,429180000.0,443840000.0,40730000.0
DT,20260805,2450753000.0,1658741000.0,290346577.0
OTF,20260805,7539865000.0,7515036000.0,457612537.0
NBHC,20260805,1669104000.0,10917032000.0,44537718.0
UVV,20260805,1388829000.0,1612573000.0,
UTHR,20260805,6400300000.0,819800000.0,42676835.0
NC,20260805,436138000.0,241349000.0,7548000.0
DVN,20260805,41747000000.0,,780000000.0
NCRA,20260805,5435030.0,2745034.0,1560210.0
OTTR,20260805,1876871000.0,,41985580.0
EWAVU,20260805,-2107.0,1159845.0,2875000.0
WLK,20260805,8705000000.0,10231000000.0,
CCNE,20260805,909447000.0,7522722000.0,
OEC,20260805,380300000.0,,56522699.0
UUUU,20260805,792570000.0,736403000.0,249919000.0
OESX,20260805,18746000.0,34557000.0,4071624.0
WMG,20260805,854000000.0,9641000000.0,
NATL,20260805,464000000.0,5200000000.0,73800000.0
BWA,20260805,5621000000.0,8136000000.0,
CAT,20260805,19394000000.0,83215000000.0,459700000.0
EBMT,20260805,197405000.0,1928442000.0,7965431.0
OCSL,20260805,1383055000.0,1475137000.0,88086000.0
MIRM,20260805,-10422000.0,1055403000.0,64754699.0
BIOA,20260805,374913000.0,22016000.0,45776902.0
BVS,20260805,228306000.0,395934000.0,70429825.0
DGII,20260805,685153000.0,279198000.0,38646000.0
MBC,20260805,1968700000.0,2510900000.0,203400000.0
MTRN,20260805,994867000.0,,21048000.0
CBAN,20260805,389966000.0,3237617000.0,21158353.0
MYO,20260805,5829370.0,29512884.0,39534857.0
BMEA,20260805,12137000.0,24736000.0,72483852.0
MGNI,20260805,936273000.0,2096553000.0,143382000.0
OSS,20260805,38627469.0,17212261.0,24940130.0
ODFL,20260805,4547352000.0,1188169000.0,207471296.0
NAMS,20260805,631422000.0,73030000.0,117651697.0
EWAV,20260805,11348.0,,
FDXF,20260805,-497000000.0,,149505248.0
EVR,20260805,1858556000.0,2522492000.0,41491000.0
CASS,20260805,244664000.0,2271548000.0,12806149.0
EOSE,20260805,-1030784000.0,1224341000.0,340592001.0
VRRM,20260805,223622000.0,1392569000.0,
CAI,20260805,591734000.0,637886000.0,282582915.0
URGN,20260805,-132396000.0,384986000.0,48869530.0
ADP,20260805,6031200000.0,57162100000.0,397800000.0
ADNT,20260805,1729000000.0,,77096932.0
XNCR,20260805,503228000.0,221732000.0,74329000.0
NWBI,20260805,1927407000.0,15279732000.0,146396520.0
ADMA,20260805,408208000.0,276002000.0,225355228.0
EPC,20260805,1459900000.0,2075500000.0,46081326.0
NWN,20260805,1559295000.0,,42093292.0
MPWR,20260805,3895424000.0,790783000.0,49142000.0
AESI,20260805,1113001000.0,1442266000.0,125002528.0
UMH,20260805,890363000.0,821035000.0,85307000.0
MDLN,20260805,11572000000.0,20273000000.0,842879656.0
DOC,20260805,7844750000.0,12181606000.0,689465312.0
UPS,20260805,15067000000.0,,851000000.0
OMCL,20260805,1291605000.0,707254000.0,45613000.0
OLP,20260805,304412000.0,567515000.0,21075000.0
BL,20260805,316174000.0,1128469000.0,58376978.0
EYPT,20260805,166411000.0,61780000.0,84981843.0
VNOM,20260805,5035000000.0,1773000000.0,187553000.0
UP,20260805,-560300000.0,1486866000.0,36270704.0
ELVN,20260805,895149000.0,15074000.0,73251648.0
MNKD,20260805,-67197000.0,799501000.0,309911682.0
NVR,20260805,3391196000.0,2079424000.0,
VIR,20260805,982493000.0,232313000.0,169185671.0
EOLS,20260805,-30903000.0,278927000.0,66013698.0
VPG,20260805,332751000.0,118116000.0,
EZPW,20260805,1164582000.0,998528000.0,83371000.0
NVST,20260805,3076300000.0,,160600000.0
ONC,20260805,5173998000.0,4001617000.0,1469278815.0
MOS,20260805,11463900000.0,,317895646.0
MEC,20260805,325484000.0,263091000.0,25496786.0
ERII,20260805,172478000.0,25258000.0,51174774.0
MFAO,20260805,1776088000.0,11877604000.0,101088000.0
MRAM,20260805,73107000.0,16286000.0,24271438.0
VSH,20260805,2912897000.0,2243469000.0,
OBDC,20260805,7031759000.0,8322845000.0,493142569.0
MSI,20260805,2672000000.0,,165500000.0
BLBD,20260805,654892000.0,,31676039.0
DEC,20260805,950691000.0,5148104000.0,71388065.0
BLLN,20260805,536806000.0,192890000.0,
OBK,20260805,1281057000.0,8995873000.0,
VYX,20260805,926000000.0,2719000000.0,137600000.0
NNN,20260805,4460736000.0,5145787000.0,191931110.0
DIOD,20260805,1952301000.0,561056000.0,45869000.0
MFA,20260805,1776088000.0,11877604000.0,101088000.0
WABC,20260805,853148000.0,4951913000.0,23002000.0
MTCH,20260805,-237055000.0,,229905859.0
DIN,20260805,-212500000.0,,
NNBR,20260805,21211000.0,305280000.0,52574000.0
MFAN,20260805,1776088000.0,11877604000.0,101088000.0
UFPI,20260805,3037516000.0,1044936000.0,55161491.0
UHAL,20260805,7659803000.0,14001685000.0,195869719.0
METCZ,20260805,376067000.0,648611000.0,
VVV,20260805,416700000.0,,127600000.0
CARL,20260805,84246000.0,33956000.0,27225759.0
ZVIA,20260805,44132000.0,30880000.0,70029702.0
FANG,20260805,37900000000.0,26233000000.0,280567508.0
ELAN,20260805,6588000000.0,6973000000.0,499549698.0
ELA,20260805,80074127.0,27929034.0,25963476.0
EHTH,20260805,540803000.0,210946000.0,
METC,20260805,376067000.0,648611000.0,
METCB,20260805,376067000.0,648611000.0,
VTOL,20260805,1089265000.0,1293405000.0,29642000.0
NOVTU,20260805,1616458000.0,523107000.0,37816000.0
MCRB,20260805,34534000.0,67054000.0,9827569.0
DIT,20260805,115485796.0,,976028.0
METCI,20260805,376067000.0,648611000.0,
NOVT,20260805,1616458000.0,523107000.0,37816000.0
NYT,20260805,2047536000.0,,163374000.0
MCK,20260805,-4240000000.0,,119200000.0
EGHT,20260805,147817000.0,524989000.0,143970000.0
CC,20260805,-49000000.0,7198000000.0,150463268.0
DIS,20260805,110032000000.0,,
ADEA,20260805,477187000.0,536312000.0,110262000.0
UTZ,20260805,695900000.0,1461800000.0,
SDGR,20260805,328956000.0,311438000.0,
CIMO,20260805,2415626000.0,13629422000.0,83711380.0
RAND,20260805,51459887.0,6200779.0,2969814.0
RAMP,20260805,977397000.0,,61846000.0
CTKB,20260805,321954000.0,124980000.0,129982753.0
GIXXU,20260805,1629028.0,129007.0,
GIXXR,20260805,1629028.0,129007.0,
GIX,20260805,1629028.0,129007.0,
JBTM,20260805,4472000000.0,,51875970.0
GIWWU,20260805,-5363.0,,
GIWWR,20260805,-5363.0,,
GIW,20260805,-5363.0,,
QTTB,20260805,105905000.0,9962000.0,23736600.0
KD,20260805,1070000000.0,10859000000.0,220600000.0
GFF,20260805,63900000.0,2023420000.0,46638000.0
CIMP,20260805,2415626000.0,13629422000.0,83711380.0
GL,20260805,6155815000.0,25406704000.0,92218183.0
KEX,20260805,3442515000.0,,53854000.0
RARE,20260805,-291000000.0,1548000000.0,98600000.0
IPI,20260805,515188000.0,134732000.0,13207226.0
GPN,20260805,23110707000.0,39604137000.0,265811863.0
WULF,20260805,147284000.0,7900867000.0,498932431.0
APPS,20260805,190592000.0,652901000.0,120936038.0
IRM,20260805,-1280920000.0,,297662013.0
REPX,20260805,633354000.0,637137000.0,
RELY,20260805,1126848000.0,440607000.0,211671000.0
REI,20260805,753423762.0,528133334.0,260520291.0
APP,20260805,3163016000.0,5106115000.0,335291000.0
AWR,20260805,1121480000.0,,39635452.0
GOODO,20260805,157373000.0,915443000.0,48407375.0
GOODN,20260805,157373000.0,915443000.0,48407375.0
GOOD,20260805,157373000.0,915443000.0,48407375.0
APLE,20260805,3140846000.0,1723844000.0,236082698.0
SRI,20260805,149125000.0,,28524000.0
SRPT,20260805,1527798000.0,1660714000.0,105623500.0
RCUS,20260805,464000000.0,,127000000.0
GNL,20260805,1509103000.0,2556985000.0,210951435.0
IVR,20260805,990321000.0,6248298000.0,102386106.0
GNK,20260805,888567000.0,371094000.0,43586605.0
SST,20260805,-26673000.0,344375000.0,
RAPP,20260805,422926000.0,36056000.0,47955079.0
SOLV,20260805,4800000000.0,9443000000.0,170113551.0
AJG,20260805,23717000000.0,58061000000.0,256300000.0
ACET,20260805,120138000.0,28028000.0,9361371.0
KRMD,20260805,18051517.0,9910496.0,46148690.0
BATRA,20260805,514279000.0,1213745000.0,64685000.0
BATRK,20260805,514279000.0,1213745000.0,64685000.0
FWRD,20260805,113344000.0,2557280000.0,31326561.0
KRO,20260805,751000000.0,,
PRMB,20260805,2980200000.0,7657400000.0,362464702.0
PRIM,20260805,1606300000.0,3032500000.0,53828741.0
PRGO,20260805,2515800000.0,5093700000.0,138700000.0
ZETA,20260805,926497000.0,541347000.0,241962643.0
BBDC,20260805,1145886000.0,1438325000.0,104706884.0
PRCT,20260805,340070000.0,139282000.0,57247000.0
TDC,20260805,593000000.0,1065000000.0,
KVYO,20260805,967024000.0,417145000.0,301908020.0
CHRS,20260805,60838000.0,130345000.0,154470363.0
KYMR,20260805,1509256000.0,136188000.0,82788253.0
LAB,20260805,539971000.0,87247000.0,392121000.0
TDUP,20260805,60748000.0,109394000.0,131296000.0
PODD,20260805,1422200000.0,1742900000.0,
TBLA,20260805,937993000.0,,
XYZ,20260805,22047075000.0,17145350000.0,597702000.0
AMSC,20260805,572474000.0,189743000.0,48447121.0
PRU,20260805,31577000000.0,748967000000.0,348800000.0
CIMN,20260805,2415626000.0,13629422000.0,83711380.0
CIM,20260805,2415626000.0,13629422000.0,83711380.0
GERN,20260805,218614000.0,300395000.0,
KHC,20260805,36006000000.0,36935000000.0,1186000000.0
KIDS,20260805,343614000.0,167774000.0,
WSFS,20260805,2721798000.0,19942874000.0,52475721.0
SWIM,20260805,411432000.0,448940000.0,117535232.0
ANET,20260805,14797700000.0,8922400000.0,1261200000.0
SWX,20260805,4125290000.0,,72443899.0
GECC,20260805,110418000.0,169564000.0,13889750.0
KLTR,20260805,1692000.0,167126000.0,151753819.0
PTLO,20260805,480135000.0,1114564000.0,
PTGX,20260805,841543000.0,44001000.0,64672032.0
KMPB,20260805,2192800000.0,9749000000.0,58922222.0
KMPR,20260805,2192800000.0,9749000000.0,58922222.0
WW,20260805,278650000.0,561792000.0,
SYM,20260805,708769000.0,2390153000.0,603863978.0
GDRX,20260805,647601000.0,1695327000.0,344676000.0
PSX,20260805,31506000000.0,49107000000.0,403472000.0
PSBD,20260805,406153530.0,726426148.0,30743081.0
TALO,20260805,2032634000.0,3400123000.0,
PRSU,20260805,536252000.0,411367000.0,27263000.0
BC,20260805,1678700000.0,,64842000.0
ZBH,20260805,12623900000.0,10165300000.0,194300000.0
CRUS,20260805,2189131000.0,,
ACA,20260805,2983300000.0,2318600000.0,
HNNA,20260805,101148000.0,21609000.0,7904334.0
SFNC,20260805,3481859000.0,21294957000.0,144442482.0
SGHT,20260805,52894000.0,51978000.0,54716301.0
HLLY,20260805,449738000.0,712630000.0,120140393.0
YUM,20260805,-7107000000.0,15789000000.0,278000000.0
SHAK,20260805,544321000.0,1378729000.0,
IBCP,20260805,528413000.0,5135428000.0,20602535.0
SACH,20260805,158792000.0,314108000.0,47954632.0
HLF,20260805,-474500000.0,3324600000.0,104800000.0
RYAM,20260805,194754000.0,,67634382.0
CPRI,20260805,138000000.0,3067000000.0,113609022.0
RXST,20260805,263340000.0,89360000.0,41585381.0
RXRX,20260805,915003000.0,297665000.0,534120235.0
RWTS,20260805,933839000.0,27884292000.0,125607457.0
RWTQ,20260805,933839000.0,27884292000.0,125607457.0
SHOP,20260805,12684000000.0,,
WTI,20260805,-196201000.0,,
SBGI,20260805,380000000.0,5177000000.0,71365000.0
RVMD,20260805,2606238000.0,1717032000.0,214242688.0
ACAA,20260805,-15206978.0,15763040.0,
COR,20260805,3050958000.0,,190826409.0
COUR,20260805,1167000000.0,780800000.0,274500000.0
SEDG,20260805,412085000.0,,61512619.0
SCPQU,20260805,-3025882.0,3634574.0,
SCPQ,20260805,-3025882.0,3634574.0,
SEG,20260805,403925000.0,129474000.0,12805000.0
ACAD,20260805,1306609000.0,436291000.0,172132442.0
SCL,20260805,1212046000.0,,22893000.0
WTRG,20260805,7018256000.0,,
HUBS,20260805,1656728000.0,1847667000.0,49658000.0
ASTE,20260805,689100000.0,726400000.0,22994624.0
HOG,20260805,3099210000.0,,
COKE,20260805,-500130000.0,4932605000.0,
YOU,20260805,206243000.0,1335169000.0,
ASYS,20260805,115601000.0,41114000.0,17508101.0
HNST,20260805,167020000.0,53104000.0,114663122.0
ACAAU,20260805,-15206978.0,15763040.0,
GRNQ,20260805,20568571.0,2575633.0,18127663.0
RUN,20260805,3490084000.0,18151702000.0,240126000.0
GTM,20260805,828700000.0,4849800000.0,292312307.0
RMR,20260805,224186000.0,315014000.0,
INBK,20260805,363547000.0,5192828000.0,8797389.0
SMG,20260805,-208700000.0,3376100000.0,58200000.0
INN,20260805,838947000.0,1486939000.0,107854017.0
INSE,20260805,-15600000.0,408500000.0,26355360.0
RJF,20260805,12699000000.0,81454000000.0,192124666.0
SMR,20260805,2061309000.0,35536000.0,
SMRT,20260805,225138000.0,68560000.0,191611000.0
GTE,20260805,132232000.0,,35380429.0
SN,20260805,2843371000.0,2748785000.0,140917390.0
INVA,20260805,1233262000.0,,72637000.0
IOSP,20260805,1343400000.0,495200000.0,24807000.0
CMPS,20260805,84533000.0,420028000.0,135722306.0
CRTO,20260805,1127515000.0,846653000.0,48550453.0
SNEX,20260805,2844000000.0,51202000000.0,119995698.0
IP,20260805,14455000000.0,,627000000.0
WT,20260805,418516000.0,1226655000.0,151697000.0
Z,20260805,4308000000.0,997000000.0,233891000.0
WTTR,20260805,1049351000.0,650221000.0,
IMRX,20260805,190735026.0,11320301.0,64678120.0
RNST,20260805,3871378000.0,23133621000.0,91403230.0
HGTY,20260805,215459000.0,1413625000.0,346801330.0
ARRY,20260805,-202080000.0,1237943000.0,153414000.0
ARQT,20260805,220579000.0,267958000.0,125591000.0
CRBG,20260805,10651000000.0,404420000000.0,445768608.0
CRCL,20260805,3508582000.0,73655485000.0,267940000.0
HCKT,20260805,68182000.0,140427000.0,
CRCT,20260805,368191000.0,217493000.0,209369360.0
ATO,20260805,15258058000.0,,168986249.0
RRX,20260805,6915500000.0,,66600000.0
HCC,20260805,2290219000.0,610242000.0,52801964.0
AROC,20260805,1552105000.0,2890766000.0,174626000.0
SKY,20260805,1572572000.0,,55165000.0
HBB,20260805,216734000.0,194552000.0,
CNTX,20260805,38172051.0,7962103.0,91879177.0
RPRX,20260805,9785714000.0,10034057000.0,557352000.0
ROOT,20260805,327900000.0,1228600000.0,
SLDP,20260805,501743000.0,24919000.0,227217240.0
ROCK,20260805,890752000.0,,34482000.0
IMA,20260805,142074000.0,9971000.0,
CRL,20260805,2839636000.0,4643618000.0,47728000.0
GXO,20260805,2987000000.0,,114770000.0
LFMD,20260805,7966455.0,51926443.0,47820492.0
ZG,20260805,4308000000.0,997000000.0,233891000.0
TOST,20260805,2045000000.0,1136000000.0,
LIFE,20260805,476166000.0,219918000.0,0.0
LILA,20260805,528100000.0,11232400000.0,200700000.0
LILAK,20260805,528100000.0,11232400000.0,200700000.0
LILAP,20260805,528100000.0,11232400000.0,200700000.0
ALNT,20260805,312294000.0,281627000.0,16992000.0
TPC,20260805,1266210000.0,4026063000.0,52569117.0
LINE,20260805,7893000000.0,10026000000.0,227700211.0
LIVN,20260805,1325322000.0,1315539000.0,55051768.0
TPVG,20260805,352825000.0,456219000.0,40709723.0
LKFN,20260805,773285000.0,6469585000.0,24858875.0
TRDA,20260805,233411000.0,65466000.0,38936669.0
LLY,20260805,33879000000.0,,894800000.0
PDLB,20260805,560970000.0,2933741000.0,24187901.0
LH,20260805,8606800000.0,9909100000.0,80900000.0
LMAT,20260805,420342000.0,220207000.0,22864935.0
CXT,20260805,1266300000.0,2309300000.0,57556959.0
PFX,20260805,157862907.0,152024046.0,1932473.0
FRPT,20260805,1237696000.0,574719000.0,48625000.0
PLBC,20260805,272133000.0,2005611000.0,6963616.0
LEGH,20260805,562242000.0,53414000.0,23781601.0
TLN,20260805,1616000000.0,13429000000.0,47900355.0
CHCO,20260805,808949000.0,5965046000.0,14169000.0
BDSX,20260805,9144000.0,86182000.0,10549890.0
CWEN,20260805,5473000000.0,11175000000.0,205267917.0
BDTX,20260805,96091000.0,28938000.0,57446349.0
PKBK,20260805,346069000.0,1956980000.0,11913086.0
PIPR,20260805,1372749000.0,759432000.0,67549449.0
LFCR,20260805,-34094000.0,213407000.0,37697012.0
ALSN,20260805,1979000000.0,6738000000.0,
CWK,20260805,2021700000.0,5531600000.0,234498592.0
LFMDP,20260805,7966455.0,51926443.0,47820492.0
TNYA,20260805,69409000.0,24131000.0,224230012.0
FNB,20260805,6839000000.0,44160000000.0,
ALL,20260805,33698000000.0,91078000000.0,254000000.0
PCVX,20260805,2757942000.0,380212000.0,144785934.0
